2019-08-17 10:36:35,813 INFO [main] o.a.n.b.NotificationServiceManager Successfully loaded the following 0 services: []
2019-08-17 10:36:35,820 INFO [main] org.apache.nifi.bootstrap.RunNiFi Registered no Notification Services for Notification Type NIFI_STARTED
2019-08-17 10:36:35,821 INFO [main] org.apache.nifi.bootstrap.RunNiFi Registered no Notification Services for Notification Type NIFI_STOPPED
2019-08-17 10:36:35,821 INFO [main] org.apache.nifi.bootstrap.RunNiFi Registered no Notification Services for Notification Type NIFI_DIED
2019-08-17 10:36:35,833 INFO [main] org.apache.nifi.bootstrap.Command Starting Apache NiFi...
2019-08-17 10:36:35,834 INFO [main] org.apache.nifi.bootstrap.Command Working Directory: /home/alex/Documents/applications/nifi/nifi-1.9.2
2019-08-17 10:36:35,834 INFO [main] org.apache.nifi.bootstrap.Command Command: /usr/lib/java/jdk-8u211-linux-x64/jdk1.8.0_211/bin/java -classpath /home/alex/Documents/applications/nifi/nifi-1.9.2/./conf:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/log4j-over-slf4j-1.7.25.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/jul-to-slf4j-1.7.25.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/logback-elasticsearch-appender.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/jetty-schemas-3.1.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/javax.servlet-api-3.1.0.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/nifi-nar-utils-1.9.2.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/nifi-api-1.9.2.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/logback-classic-1.2.3.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/nifi-framework-api-1.9.2.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/nifi-properties-1.9.2.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/logback-core-1.2.3.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/nifi-runtime-1.9.2.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/slf4j-api-1.7.25.jar:/home/alex/Documents/applications/nifi/nifi-1.9.2/./lib/jcl-over-slf4j-1.7.25.jar -Dorg.apache.jasper.compiler.disablejsr199=true -Xmx512m -Xms512m -Djavax.security.auth.useSubjectCredsOnly=true -Djava.security.egd=file:/dev/urandom -Dsun.net.http.allowRestrictedHeaders=true -Djava.net.preferIPv4Stack=true -Djava.awt.headless=true -XX:+UseG1GC -Djava.protocol.handler.pkgs=sun.net.www.protocol -Dnifi.properties.file.path=/home/alex/Documents/applications/nifi/nifi-1.9.2/./conf/nifi.properties -Dnifi.bootstrap.listen.port=42377 -Dapp=NiFi -Dorg.apache.nifi.bootstrap.config.log.dir=/home/alex/Documents/applications/nifi/nifi-1.9.2/logs org.apache.nifi.NiFi 
2019-08-17 10:36:35,864 INFO [main] org.apache.nifi.bootstrap.Command Launched Apache NiFi with Process ID 6697
2019-08-17 10:36:36,197 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:35,978 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Could NOT find resource [logback-test.xml]
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:35,978 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Could NOT find resource [logback.groovy]
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:35,978 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Found resource [logback.xml] at [file:/home/alex/Documents/applications/nifi/nifi-1.9.2/conf/logback.xml]
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,034 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - debug attribute not set
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,044 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - Will scan for changes in [file:/home/alex/Documents/applications/nifi/nifi-1.9.2/conf/logback.xml] 
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,044 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - Setting ReconfigureOnChangeTask scanning period to 30 seconds
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,046 |-INFO in ch.qos.logback.classic.joran.action.LoggerContextListenerAction - Adding LoggerContextListener of type [ch.qos.logback.classic.jul.LevelChangePropagator] to the object stack
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,057 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@2ef9b8bc - Propagating DEBUG level on Logger[ROOT] onto the JUL framework
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,057 |-INFO in ch.qos.logback.classic.joran.action.LoggerContextListenerAction - Starting LoggerContextListener
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,057 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,061 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [APP_FILE]
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,073 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@1566723494 - Archive files will be limited to [100 MB] each.
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,099 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@1566723494 - No compression will be used
2019-08-17 10:36:36,198 INFO [NiFi logging handler] org.apache.nifi.StdOut 10:36:36,100 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@1566723494 - Will use the pattern /home/alex/Documents/applications/nifi/nifi-1.9.2/logs/nifi-app_%d{yyyy-MM-dd_HH}.%i.log for the active file
